Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,253097,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2015,3,9,9,30,107,899,-79.10788574218748,28.591607666015648,974.1019287109375,1.4724739789962769
2015,3,9,10,30,114,938,-85.31448974609373,30.257318115234398,973.6204833984375,1.3573195934295654
2015,3,9,11,30,118,955,-88.51474609374998,30.977929687500023,972.9026489257812,1.3870331048965454
2015,3,9,12,30,117,953,-89.73372497558591,30.957543945312523,972.1106567382812,1.5819576978683472
2015,3,9,13,30,112,932,-89.17751159667966,30.224572753906273,971.4874267578125,1.9049321413040161
2015,3,9,14,30,103,884,-87.3874572753906,28.831872558593773,971.2781982421875,2.2879414558410645
2015,3,9,15,30,88,793,-79.71523132324216,26.608178710937523,971.5318603515625,2.5311834812164307
2015,3,9,16,30,64,601,-63.85330810546873,23.468011474609398,972.0357666015625,2.6195480823516846
2015,3,9,17,30,14,102,-53.345175170898415,21.017449951171898,972.4910888671875,2.789689302444458
2015,3,9,18,30,0,0,-52.62949218749998,19.862237548828148,973.0504150390625,3.064342498779297
2015,3,9,19,30,0,0,-53.17951049804685,19.021051025390648,973.8336181640625,3.297715663909912
2015,3,9,20,30,0,0,-53.59770812988279,18.288018798828148,974.3093872070312,3.4211931228637695
2015,3,9,21,30,0,0,-54.11331787109373,17.583856201171898,974.3770751953125,3.440369129180908
2015,3,9,22,30,0,0,-54.353720092773415,16.895532226562523,974.31005859375,3.3894364833831787
2015,3,9,23,30,0,0,-54.1503967285156,16.212884521484398,974.0123291015625,3.320039749145508
2015,3,10,0,30,0,0,-54.02609863281248,15.571557617187523,973.593994140625,3.3492698669433594
2015,3,10,1,30,0,0,-53.77109374999998,14.997521972656273,973.23828125,3.457491159439087
2015,3,10,2,30,0,0,-52.97992553710935,14.465753173828148,972.9644775390625,3.4820449352264404
2015,3,10,3,30,0,0,-51.72879638671873,13.962487792968773,973.0721435546875,3.3664588928222656
2015,3,10,4,30,0,0,-51.18968811035154,13.529534912109398,973.692138671875,3.131730079650879
2015,3,10,5,30,0,0,-51.87128295898435,14.215600585937523,974.5845947265625,2.8556504249572754
2015,3,10,6,30,37,351,-55.7745422363281,17.000939941406273,975.4700317382812,2.515174627304077
2015,3,10,7,30,75,698,-64.72508850097654,20.727502441406273,976.1907958984375,2.035332679748535
2015,3,10,8,30,96,842,-77.04877319335935,24.655541992187523,976.6828002929688,1.6152808666229248
2015,3,10,9,30,109,915,-86.79640808105466,27.918359375000023,976.6268310546875,1.2572401762008667
2015,3,10,10,30,116,953,-91.77249755859373,29.818475341796898,976.244873046875,0.8626242876052856
2015,3,10,11,30,120,968,-94.94928588867185,30.844262695312523,975.93408203125,0.5525881052017212
2015,3,10,12,30,119,966,-96.2060607910156,31.044061279296898,975.37548828125,0.34992653131484985
2015,3,10,13,30,114,944,-96.11730041503904,30.551080322265648,974.729248046875,0.18837395310401917
2015,3,10,14,30,105,897,-94.32854309082029,29.277612304687523,974.4472045898438,0.19156305491924286
2015,3,10,15,30,90,806,-78.10198059082029,26.954370117187523,974.4923095703125,0.5103964805603027
2015,3,10,16,30,76,382,-62.3601135253906,23.762719726562523,974.851318359375,0.9944307804107666
2015,3,10,17,30,16,115,-56.923910522460915,21.394433593750023,975.4102172851562,1.3858461380004883
2015,3,10,18,30,0,0,-58.593710327148415,20.340966796875023,975.9171752929688,1.5789650678634644
2015,3,10,19,30,0,0,-58.73947753906248,19.718743896484398,976.5533447265625,1.6491562128067017
2015,3,10,20,30,0,0,-56.825582885742165,19.463494873046898,976.9258422851562,1.5175909996032715
2015,3,10,21,30,0,0,-54.83539428710935,19.287225341796898,976.979248046875,1.230940341949463
2015,3,10,22,30,0,0,-53.043356323242165,18.956994628906273,976.87939453125,0.994910717010498
2015,3,10,23,30,0,0,-51.23847045898435,18.576593017578148,976.619384765625,0.9431756734848022
2015,3,11,0,30,0,0,-50.68181457519529,18.254846191406273,976.548095703125,1.0773704051971436
2015,3,11,1,30,0,0,-51.97019042968748,18.020227050781273,976.45556640625,1.1769531965255737
2015,3,11,2,30,0,0,-53.86022033691404,17.817437744140648,976.3255004882812,1.1137200593948364
2015,3,11,3,30,0,0,-55.90885009765623,17.562158203125023,976.34619140625,0.958696722984314
2015,3,11,4,30,0,0,-56.9234680175781,17.248498535156273,976.799560546875,0.8693373203277588
2015,3,11,5,30,0,0,-50.87503662109373,17.660058593750023,977.6984252929688,0.9908432960510254
2015,3,11,6,30,37,12,-49.12047424316404,19.523645019531273,978.50146484375,1.2612645626068115
2015,3,11,7,30,119,31,-61.0759338378906,21.311090087890648,978.9798583984375,1.4523980617523193
2015,3,11,8,30,210,280,-69.94838562011716,23.284173583984398,979.2044677734375,1.7546889781951904
2015,3,11,9,30,306,141,-77.96297302246091,26.428277587890648,979.165771484375,2.32719087600708
2015,3,11,10,30,234,631,-85.57594909667966,29.310144042968773,978.8624877929688,2.809328079223633
2015,3,11,11,30,385,276,-89.24822082519529,30.691217041015648,978.329345703125,2.9618988037109375
2015,3,11,12,30,182,781,-90.60610046386716,30.811334228515648,977.4083251953125,2.8539490699768066
2015,3,11,13,30,291,438,-90.92604675292966,30.233605957031273,976.4458618164062,2.6226940155029297
2015,3,11,14,30,217,17,-89.16029968261716,28.669091796875023,976.176025390625,2.3886470794677734
2015,3,11,15,30,101,0,-79.09531249999998,26.481072998046898,976.3897705078125,2.114410161972046
2015,3,11,16,30,86,2,-63.685690307617165,24.396051025390648,976.6124877929688,1.6621075868606567
2015,3,11,17,30,11,0,-45.2686828613281,22.981439208984398,976.8984375,1.0816230773925781
2015,3,11,18,30,0,0,-41.76041259765623,22.218408203125023,977.350830078125,0.8997728228569031
2015,3,11,19,30,0,0,-50.65854492187498,21.672845458984398,977.441650390625,1.2964705228805542
2015,3,11,20,30,0,0,-51.173849487304665,21.104608154296898,977.1213989257812,1.9335196018218994
2015,3,11,21,30,0,0,-50.9880432128906,20.438714599609398,976.9893798828125,2.6879231929779053
2015,3,11,22,30,0,0,-49.841635131835915,19.655175781250023,976.9202270507812,3.3983325958251953
2015,3,11,23,30,0,0,-44.96806945800779,18.702630615234398,976.8204345703125,3.9075539112091064
2015,3,12,0,30,0,0,-39.653036499023415,17.722802734375023,976.6912841796875,4.1388702392578125
2015,3,12,1,30,0,0,-35.721212768554665,16.923516845703148,976.422607421875,4.172090530395508
2015,3,12,2,30,0,0,-33.02838745117185,16.173211669921898,976.3516845703125,4.16664457321167
2015,3,12,3,30,0,0,-31.16258850097654,15.476953125000023,976.65625,4.171175003051758
2015,3,12,4,30,0,0,-30.395483398437477,15.026971435546898,976.940185546875,4.1716508865356445
2015,3,12,5,30,0,0,-32.39562072753904,15.607385253906273,977.1885375976562,4.0936126708984375
2015,3,12,6,30,38,337,-38.60130920410154,17.939508056640648,977.549072265625,3.743133306503296
2015,3,12,7,30,75,665,-50.056173706054665,21.677331542968773,977.7070922851562,3.407912254333496
2015,3,12,8,30,96,807,-61.84528198242185,25.342004394531273,977.5571899414062,3.104236125946045
2015,3,12,9,30,109,880,-68.88051452636716,27.879510498046898,977.1226196289062,2.63576602935791
2015,3,12,10,30,116,917,-72.80318298339841,29.489312744140648,976.5491943359375,2.3797032833099365
2015,3,12,11,30,120,933,-74.75609436035154,30.283990478515648,976.0823974609375,2.467977523803711
2015,3,12,12,30,119,929,-75.09142150878904,30.316217041015648,975.5892333984375,2.7810399532318115
2015,3,12,13,30,114,907,-74.00607910156248,29.701593017578148,974.9651489257812,3.17160701751709
2015,3,12,14,30,105,859,-71.7153381347656,28.515496826171898,974.634033203125,3.5631446838378906
2015,3,12,15,30,89,769,-68.01024475097654,26.778649902343773,974.728515625,3.842568874359131
2015,3,12,16,30,65,583,-60.56674804687498,24.307031250000023,975.2166748046875,3.8830385208129883
2015,3,12,17,30,16,116,-53.1364807128906,22.166650390625023,975.9906005859375,4.029394626617432
2015,3,12,18,30,0,0,-49.94888916015623,21.165185546875023,976.599609375,4.384725570678711
2015,3,12,19,30,0,0,-47.77861633300779,20.498742675781273,976.83056640625,4.620161056518555
2015,3,12,20,30,0,0,-44.97223510742185,19.816796875000023,977.04736328125,4.70714807510376
2015,3,12,21,30,0,0,-41.44103088378904,19.078759765625023,977.3031005859375,4.672402381896973
2015,3,12,22,30,0,0,-37.429525756835915,18.289727783203148,977.2864990234375,4.5484418869018555
2015,3,12,23,30,0,0,-33.52789916992185,17.481866455078148,977.0855712890625,4.396185398101807
2015,3,13,0,30,0,0,-30.57152404785154,16.744348144531273,976.6858520507812,4.248565673828125
2015,3,13,1,30,0,0,-28.768530273437477,16.180291748046898,976.511474609375,4.186305999755859
2015,3,13,2,30,0,0,-27.568762207031227,15.755578613281273,976.7914428710938,4.2624592781066895
2015,3,13,3,30,0,0,-26.721166992187477,15.397363281250023,977.3094482421875,4.4016876220703125
2015,3,13,4,30,0,0,-26.39848937988279,15.061425781250023,977.8614501953125,4.489191055297852
2015,3,13,5,30,0,0,-28.512594604492165,15.543237304687523,978.362060546875,4.43760871887207
2015,3,13,6,30,40,353,-34.67076721191404,17.748559570312523,978.8568115234375,4.118002414703369
2015,3,13,7,30,77,677,-46.7689270019531,21.523278808593773,979.1951904296875,4.044495105743408
2015,3,13,8,30,97,816,-59.85845031738279,25.135858154296898,979.25244140625,4.269001007080078
2015,3,13,9,30,110,887,-67.3173889160156,27.475030517578148,979.0137939453125,4.118818759918213
2015,3,13,10,30,118,924,-71.23161926269529,29.127496337890648,978.4783935546875,3.7339773178100586
2015,3,13,11,30,121,938,-73.67262878417966,30.224572753906273,977.9263916015625,3.40266752243042
2015,3,13,12,30,120,934,-75.0192932128906,30.689294433593773,977.2718505859375,3.154003143310547
2015,3,13,13,30,115,912,-75.5311340332031,30.525109863281273,976.3614501953125,2.947591543197632
2015,3,13,14,30,106,864,-74.93553771972654,29.707818603515648,975.884521484375,2.776366710662842
2015,3,13,15,30,90,774,-71.77217712402341,28.088281250000023,975.920166015625,2.6213927268981934
2015,3,13,16,30,66,589,-62.380087280273415,25.427148437500023,976.2327880859375,2.681640625
2015,3,13,17,30,18,126,-55.61997070312498,23.178918457031273,976.9387817382812,3.2409119606018066
2015,3,13,18,30,0,0,-55.574362182617165,22.112908935546898,977.6236572265625,3.931002616882324
2015,3,13,19,30,0,0,-54.58502807617185,21.249597167968773,978.0023803710938,4.302271366119385
2015,3,13,20,30,0,0,-52.277059936523415,20.390710449218773,978.1089477539062,4.353488922119141
2015,3,13,21,30,0,0,-49.14389648437498,19.552423095703148,978.09375,4.276350021362305
2015,3,13,22,30,0,0,-45.70946350097654,18.728295898437523,978.048095703125,4.223053932189941
2015,3,13,23,30,0,0,-42.24455871582029,17.856164550781273,978.2464599609375,4.165470123291016
2015,3,14,0,30,0,0,-38.98398437499998,17.030694580078148,978.555419921875,3.9584434032440186
2015,3,14,1,30,0,0,-36.36095275878904,16.413934326171898,978.80322265625,3.6602561473846436
2015,3,14,2,30,0,0,-34.5628723144531,15.991937255859398,979.1640014648438,3.4570393562316895
2015,3,14,3,30,0,0,-33.288778686523415,15.676629638671898,979.5523681640625,3.3056368827819824
2015,3,14,4,30,0,0,-32.3464416503906,15.460534667968773,980.1295166015625,3.132312536239624
2015,3,14,5,30,0,0,-33.40228881835935,16.402124023437523,980.64111328125,2.9016218185424805
2015,3,14,6,30,41,357,-39.21355285644529,19.283624267578148,981.162109375,2.5547704696655273
2015,3,14,7,30,77,671,-49.1333068847656,23.355737304687523,981.5989990234375,2.221423625946045
2015,3,14,8,30,98,808,-60.14911499023435,27.316156005859398,981.5613403320312,2.132002353668213
2015,3,14,9,30,110,879,-68.57456054687498,30.161248779296898,981.2623291015625,2.0476458072662354
2015,3,14,10,30,118,916,-73.30435791015623,31.964807128906273,980.8408203125,1.753105878829956
2015,3,14,11,30,121,930,-75.9672912597656,32.9684997558594,980.1920166015625,1.4167245626449585
2015,3,14,12,30,121,926,-77.08525695800779,33.19866333007815,979.341064453125,1.085024118423462
2015,3,14,13,30,116,904,-76.95169677734373,32.6968933105469,978.49853515625,0.6945366263389587
2015,3,14,14,30,106,856,-75.5123352050781,31.428125000000023,977.9654541015625,0.43353354930877686
2015,3,14,15,30,91,767,-70.5584777832031,29.328271484375023,977.989990234375,0.5411025285720825
2015,3,14,16,30,65,517,-48.8787902832031,26.348596191406273,978.2075805664062,0.7881763577461243
2015,3,14,17,30,19,0,-37.97125854492185,24.037133789062523,978.565673828125,0.9282925128936768
2015,3,14,18,30,0,0,-39.50430908203123,23.047570800781273,979.0330810546875,1.018349528312683
2015,3,14,19,30,0,0,-40.31650390624998,22.354669189453148,979.2705078125,1.1954264640808105
2015,3,14,20,30,0,0,-42.54961242675779,21.788049316406273,979.487548828125,1.537806749343872
2015,3,14,21,30,0,0,-43.45525207519529,21.278070068359398,979.4573974609375,1.9029347896575928
2015,3,14,22,30,0,0,-45.57321777343748,20.774346923828148,979.1185302734375,2.1217169761657715
2015,3,14,23,30,0,0,-44.636862182617165,20.277551269531273,978.6913452148438,2.2422313690185547
2015,3,15,0,30,0,0,-44.3237365722656,19.825280761718773,978.3221435546875,2.379347324371338
2015,3,15,1,30,0,0,-44.23204650878904,19.410638427734398,977.97119140625,2.5026750564575195
2015,3,15,2,30,0,0,-44.1491760253906,18.966729736328148,977.9334716796875,2.5621285438537598
2015,3,15,3,30,0,0,-43.02489318847654,18.468041992187523,978.380615234375,2.6088995933532715
2015,3,15,4,30,0,0,-42.14885559082029,17.955133056640648,978.9154052734375,2.686081886291504
2015,3,15,5,30,0,0,-41.81340637207029,18.578088378906273,979.574462890625,2.7591753005981445
2015,3,15,6,30,42,360,-46.44248046874998,21.171746826171898,980.201171875,2.679781198501587
2015,3,15,7,30,78,667,-55.88506164550779,24.932855224609398,980.5341186523438,2.597874641418457
2015,3,15,8,30,98,803,-66.41031494140623,28.494256591796898,980.5628662109375,2.717360019683838
2015,3,15,9,30,111,874,-73.91780700683591,30.904565429687523,980.0849609375,2.769545078277588
2015,3,15,10,30,119,912,-78.75772705078123,32.39141235351565,979.3978271484375,2.639608860015869
2015,3,15,11,30,122,929,-82.30979003906248,33.19631347656252,978.6419677734375,2.4641847610473633
2015,3,15,12,30,192,773,-84.89591064453123,33.29888305664065,977.7406005859375,2.275172233581543
2015,3,15,13,30,167,774,-86.5980285644531,32.77919921875002,976.9552001953125,2.001112222671509
2015,3,15,14,30,107,864,-86.9826721191406,31.564691162109398,976.4315185546875,1.6714669466018677
2015,3,15,15,30,92,779,-83.64362182617185,29.499658203125023,976.1818237304688,1.4177396297454834
2015,3,15,16,30,70,479,-69.67806091308591,26.527520751953148,976.098388671875,1.2705190181732178
2015,3,15,17,30,21,0,-59.43048706054685,24.123773193359398,976.2992553710938,1.165488362312317
2015,3,15,18,30,0,0,-60.92584838867185,23.019921875000023,976.7147216796875,1.1061499118804932
2015,3,15,19,30,0,0,-61.14096679687498,22.289727783203148,977.097412109375,1.1702431440353394
2015,3,15,20,30,0,0,-59.76938476562498,21.686029052734398,977.2158203125,1.2896356582641602
2015,3,15,21,30,0,0,-57.617575073242165,21.124871826171898,977.1007080078125,1.3496723175048828
2015,3,15,22,30,0,0,-55.44748535156248,20.598352050781273,976.8516845703125,1.403890609741211
2015,3,15,23,30,0,0,-53.92124023437498,20.073907470703148,976.5540771484375,1.6372352838516235
2015,3,16,0,30,0,0,-55.108175659179665,19.560449218750023,976.124755859375,2.1051387786865234
2015,3,16,1,30,0,0,-57.32083740234373,19.093591308593773,975.6793212890625,2.636740207672119
2015,3,16,2,30,0,0,-57.09134521484373,18.633142089843773,975.3423461914062,3.0797839164733887
2015,3,16,3,30,0,0,-57.09740295410154,18.185174560546898,975.3306274414062,3.4009106159210205
2015,3,16,4,30,0,0,-56.3674377441406,17.779199218750023,975.6616821289062,3.591569423675537
2015,3,16,5,30,0,0,-57.07791748046873,18.519281005859398,976.0457763671875,3.6624813079833984
2015,3,16,6,30,44,390,-62.78374328613279,21.239068603515648,976.5234375,3.5142831802368164
2015,3,16,7,30,80,694,-73.43135681152341,24.901757812500023,976.900146484375,3.415790557861328
2015,3,16,8,30,100,828,-84.48053588867185,28.153039550781273,977.1385498046875,3.5951218605041504
2015,3,16,9,30,113,897,-91.34367980957029,30.461511230468773,977.11865234375,3.605727195739746
2015,3,16,10,30,120,932,-94.32221069335935,32.05095825195315,976.6121826171875,3.3440840244293213
2015,3,16,11,30,260,652,-96.1385559082031,33.01796875000002,975.9080810546875,3.006381034851074
2015,3,16,12,30,154,854,-97.19393005371091,33.3416687011719,975.083251953125,2.5747861862182617
2015,3,16,13,30,153,813,-97.23566284179685,33.02028808593752,974.1943359375,2.064028263092041
2015,3,16,14,30,156,678,-95.8078674316406,31.914636230468773,973.5059204101562,1.6047476530075073
2015,3,16,15,30,93,783,-90.56496276855466,29.900994873046898,973.0573120117188,1.301106333732605
2015,3,16,16,30,68,602,-72.98813476562498,26.888238525390648,973.01806640625,1.2080228328704834
2015,3,16,17,30,20,152,-65.73020019531248,24.451593017578148,973.4366455078125,1.311081886291504
2015,3,16,18,30,0,0,-70.57201232910154,23.393609619140648,974.03369140625,1.6059553623199463
2015,3,16,19,30,0,0,-68.9017395019531,22.662164306640648,974.3330078125,2.026857376098633
2015,3,16,20,30,0,0,-68.32919921874998,21.987145996093773,974.2343139648438,2.429749011993408
2015,3,16,21,30,0,0,-69.57347717285154,21.302239990234398,974.039306640625,2.7714807987213135
2015,3,16,22,30,0,0,-69.77902832031248,20.599481201171898,973.8637084960938,2.973137855529785
2015,3,16,23,30,0,0,-68.84334411621091,19.897607421875023,973.7330322265625,2.9518227577209473
2015,3,17,0,30,0,0,-66.65050354003904,19.271264648437523,973.4215087890625,2.6360621452331543
2015,3,17,1,30,0,0,-64.83357849121091,18.790887451171898,973.0448608398438,2.0967016220092773
2015,3,17,2,30,0,0,-60.5737365722656,18.416101074218773,972.9942626953125,1.573548436164856
2015,3,17,3,30,0,0,-58.221762084960915,18.063775634765648,973.0322265625,1.2042732238769531
2015,3,17,4,30,0,0,-56.31271972656248,17.747186279296898,973.2516479492188,1.0036054849624634
2015,3,17,5,30,0,0,-58.0599426269531,18.616906738281273,973.7283935546875,0.9161459803581238
2015,3,17,6,30,45,392,-66.20575561523435,21.424462890625023,974.227294921875,0.7853728532791138
2015,3,17,7,30,101,488,-76.07057800292966,25.263848876953148,974.5746459960938,0.39907947182655334
2015,3,17,8,30,234,208,-87.83214416503904,29.126336669921898,974.5396728515625,0.3816463053226471
2015,3,17,9,30,113,888,-93.17000427246091,31.698785400390648,974.3366088867188,0.8767487406730652
2015,3,17,10,30,201,733,-94.89072265624998,32.7510925292969,973.986572265625,1.2907707691192627
2015,3,17,11,30,282,611,-95.18137207031248,32.98150024414065,973.395263671875,1.6372191905975342
2015,3,17,12,30,359,391,-94.37921752929685,32.4548278808594,972.692626953125,1.9377586841583252
2015,3,17,13,30,117,910,-92.68730773925779,31.365625000000023,971.9146118164062,2.2083020210266113
2015,3,17,14,30,248,409,-89.97366943359373,30.009362792968773,971.3905639648438,2.5021069049835205
2015,3,17,15,30,115,617,-85.30361022949216,28.395074462890648,971.3954467773438,2.7496442794799805
2015,3,17,16,30,68,594,-76.25169982910154,26.142449951171898,971.6005859375,2.876613140106201
